freq (Hz)	real	complex
1.310000E+2	4.194887E+3	-3.028965E+4
1.312500E+2	4.221530E+3	-3.014903E+4
1.315000E+2	4.188458E+3	-3.006636E+4
1.317500E+2	4.112700E+3	-2.994272E+4
1.320000E+2	4.075360E+3	-2.980660E+4
1.322500E+2	4.022934E+3	-2.973269E+4
1.325000E+2	3.868099E+3	-2.964098E+4
1.327500E+2	3.704913E+3	-2.941730E+4
1.330000E+2	3.674935E+3	-2.915287E+4
1.332500E+2	3.698812E+3	-2.900728E+4
1.335000E+2	3.606741E+3	-2.891177E+4
1.337500E+2	3.460181E+3	-2.868625E+4
1.340000E+2	3.452899E+3	-2.838229E+4
1.342500E+2	3.550292E+3	-2.820641E+4
1.345000E+2	3.539643E+3	-2.814598E+4
1.347500E+2	3.411479E+3	-2.798939E+4
1.350000E+2	3.371318E+3	-2.770710E+4
1.352500E+2	3.467113E+3	-2.749464E+4
1.355000E+2	3.517972E+3	-2.741626E+4
1.357500E+2	3.447327E+3	-2.731023E+4
1.360000E+2	3.394272E+3	-2.709295E+4
1.362500E+2	3.443290E+3	-2.687796E+4
1.365000E+2	3.508597E+3	-2.674164E+4
1.367500E+2	3.534635E+3	-2.662395E+4
1.370000E+2	3.566182E+3	-2.650273E+4
1.372500E+2	3.586846E+3	-2.642563E+4
1.375000E+2	3.527560E+3	-2.634449E+4
1.377500E+2	3.452192E+3	-2.615851E+4
1.380000E+2	3.491601E+3	-2.593053E+4
1.382500E+2	3.593144E+3	-2.581183E+4
1.385000E+2	3.593907E+3	-2.575958E+4
1.387500E+2	3.530838E+3	-2.560084E+4
1.390000E+2	3.590741E+3	-2.536594E+4
1.392500E+2	3.757363E+3	-2.525664E+4
1.395000E+2	3.821226E+3	-2.527865E+4
1.397500E+2	3.754430E+3	-2.522709E+4
1.400000E+2	3.748419E+3	-2.506078E+4
