freq (Hz)	real	complex
1.275000E+2	1.016552E+3	-1.907210E+4
1.277500E+2	9.494097E+2	-1.886680E+4
1.280000E+2	9.624813E+2	-1.864425E+4
1.282500E+2	1.011380E+3	-1.849882E+4
1.285000E+2	9.915119E+2	-1.839926E+4
1.287500E+2	9.216270E+2	-1.823602E+4
1.290000E+2	9.128698E+2	-1.801765E+4
1.292500E+2	9.642935E+2	-1.785586E+4
1.295000E+2	9.628518E+2	-1.775605E+4
1.297500E+2	8.958809E+2	-1.760285E+4
1.300000E+2	8.802106E+2	-1.737375E+4
1.302500E+2	9.501942E+2	-1.718341E+4
1.305000E+2	9.984583E+2	-1.707716E+4
1.307500E+2	9.728192E+2	-1.695885E+4
1.310000E+2	9.572748E+2	-1.677499E+4
1.312500E+2	1.001836E+3	-1.659945E+4
1.315000E+2	1.039094E+3	-1.647595E+4
1.317500E+2	1.032253E+3	-1.633953E+4
1.320000E+2	1.047120E+3	-1.615919E+4
1.322500E+2	1.110854E+3	-1.600367E+4
1.325000E+2	1.150585E+3	-1.589835E+4
1.327500E+2	1.140138E+3	-1.576530E+4
1.330000E+2	1.162365E+3	-1.557384E+4
1.332500E+2	1.256402E+3	-1.540862E+4
1.335000E+2	1.341906E+3	-1.531848E+4
1.337500E+2	1.364016E+3	-1.523338E+4
1.340000E+2	1.380462E+3	-1.509948E+4
1.342500E+2	1.437751E+3	-1.496530E+4
1.345000E+2	1.490798E+3	-1.486743E+4
1.347500E+2	1.511649E+3	-1.475899E+4
1.350000E+2	1.551796E+3	-1.461728E+4
1.352500E+2	1.632066E+3	-1.449857E+4
1.355000E+2	1.692933E+3	-1.442366E+4
1.357500E+2	1.713755E+3	-1.433105E+4
1.360000E+2	1.758412E+3	-1.420108E+4
1.362500E+2	1.846139E+3	-1.410170E+4
1.365000E+2	1.903894E+3	-1.405422E+4
1.367500E+2	1.905239E+3	-1.398168E+4
1.370000E+2	1.928113E+3	-1.385070E+4
1.372500E+2	2.012834E+3	-1.373680E+4
1.375000E+2	2.089304E+3	-1.368571E+4
1.377500E+2	2.109080E+3	-1.363494E+4
1.380000E+2	2.126229E+3	-1.353699E+4
1.382500E+2	2.183428E+3	-1.343851E+4
1.385000E+2	2.238728E+3	-1.337428E+4
1.387500E+2	2.266739E+3	-1.330310E+4
1.390000E+2	2.312251E+3	-1.320857E+4
1.392500E+2	2.385220E+3	-1.314269E+4
1.395000E+2	2.424688E+3	-1.311289E+4
1.397500E+2	2.422130E+3	-1.304987E+4
