freq (Hz)	magnitude
1.575000E+2	1.473611E+4
1.577500E+2	1.469323E+4
1.580000E+2	1.454278E+4
1.582500E+2	1.443132E+4
1.585000E+2	1.444372E+4
1.587500E+2	1.447081E+4
1.590000E+2	1.441879E+4
1.592500E+2	1.435257E+4
1.595000E+2	1.433759E+4
1.597500E+2	1.432662E+4
1.600000E+2	1.428358E+4
1.602500E+2	1.425462E+4
1.605000E+2	1.425494E+4
1.607500E+2	1.422636E+4
1.610000E+2	1.416191E+4
1.612500E+2	1.412933E+4
1.615000E+2	1.413764E+4
1.617500E+2	1.411519E+4
1.620000E+2	1.404923E+4
1.622500E+2	1.400927E+4
1.625000E+2	1.401217E+4
1.627500E+2	1.399954E+4
1.630000E+2	1.396196E+4
1.632500E+2	1.394762E+4
1.635000E+2	1.394388E+4
1.637500E+2	1.389171E+4
1.640000E+2	1.381117E+4
1.642500E+2	1.378312E+4
1.645000E+2	1.380397E+4
1.647500E+2	1.379564E+4
1.650000E+2	1.375812E+4
1.652500E+2	1.375855E+4
1.655000E+2	1.378072E+4
1.657500E+2	1.374137E+4
1.660000E+2	1.365208E+4
1.662500E+2	1.361181E+4
1.665000E+2	1.363486E+4
1.667500E+2	1.363400E+4
1.670000E+2	1.358613E+4
1.672500E+2	1.355958E+4
1.675000E+2	1.357089E+4
1.677500E+2	1.355904E+4
1.680000E+2	1.351299E+4
1.682500E+2	1.348940E+4
1.685000E+2	1.349221E+4
1.687500E+2	1.346758E+4
1.690000E+2	1.342352E+4
1.692500E+2	1.342216E+4
1.695000E+2	1.345185E+4
1.697500E+2	1.343629E+4
1.700000E+2	1.337667E+4
1.702500E+2	1.335112E+4
1.705000E+2	1.336946E+4
1.707500E+2	1.336406E+4
1.710000E+2	1.332590E+4
1.712500E+2	1.331581E+4
1.715000E+2	1.333806E+4
1.717500E+2	1.333132E+4
1.720000E+2	1.329697E+4
1.722500E+2	1.330189E+4
1.725000E+2	1.334247E+4
1.727500E+2	1.334234E+4
1.730000E+2	1.329821E+4
1.732500E+2	1.329198E+4
1.735000E+2	1.333720E+4
1.737500E+2	1.335153E+4
1.740000E+2	1.330818E+4
1.742500E+2	1.328159E+4
1.745000E+2	1.331147E+4
1.747500E+2	1.334123E+4
1.750000E+2	1.333342E+4
1.752500E+2	1.333188E+4
1.755000E+2	1.336612E+4
1.757500E+2	1.339371E+4
1.760000E+2	1.338535E+4
1.762500E+2	1.337799E+4
1.765000E+2	1.339959E+4
1.767500E+2	1.342251E+4
1.770000E+2	1.342927E+4
1.772500E+2	1.344632E+4
1.775000E+2	1.348707E+4
1.777500E+2	1.352561E+4
1.780000E+2	1.355063E+4
1.782500E+2	1.358384E+4
1.785000E+2	1.362532E+4
1.787500E+2	1.364953E+4
1.790000E+2	1.366419E+4
1.792500E+2	1.370661E+4
1.795000E+2	1.377830E+4
1.797500E+2	1.383709E+4
1.800000E+2	1.386528E+4
1.802500E+2	1.388791E+4
1.805000E+2	1.392404E+4
1.807500E+2	1.397120E+4
1.810000E+2	1.403517E+4
1.812500E+2	1.411763E+4
1.815000E+2	1.418924E+4
1.817500E+2	1.422624E+4
1.820000E+2	1.425997E+4
1.822500E+2	1.433249E+4
1.825000E+2	1.442813E+4
1.827500E+2	1.450549E+4
1.830000E+2	1.457391E+4
1.832500E+2	1.466929E+4
1.835000E+2	1.477955E+4
1.837500E+2	1.486348E+4
1.840000E+2	1.493048E+4
1.842500E+2	1.502391E+4
1.845000E+2	1.514065E+4
1.847500E+2	1.523974E+4
1.850000E+2	1.532140E+4
1.852500E+2	1.542578E+4
1.855000E+2	1.555965E+4
1.857500E+2	1.568561E+4
1.860000E+2	1.578926E+4
1.862500E+2	1.589322E+4
1.865000E+2	1.600991E+4
1.867500E+2	1.612970E+4
1.870000E+2	1.625460E+4
1.872500E+2	1.639417E+4
1.875000E+2	1.654144E+4
1.877500E+2	1.668380E+4
1.880000E+2	1.682551E+4
1.882500E+2	1.696875E+4
1.885000E+2	1.709769E+4
1.887500E+2	1.721724E+4
1.890000E+2	1.736903E+4
1.892500E+2	1.756760E+4
1.895000E+2	1.776365E+4
1.897500E+2	1.791485E+4
1.900000E+2	1.805489E+4
1.902500E+2	1.823326E+4
1.905000E+2	1.843149E+4
1.907500E+2	1.860697E+4
1.910000E+2	1.877385E+4
1.912500E+2	1.896933E+4
1.915000E+2	1.918284E+4
1.917500E+2	1.937878E+4
1.920000E+2	1.956751E+4
1.922500E+2	1.978067E+4
1.925000E+2	2.000481E+4
1.927500E+2	2.021200E+4
1.930000E+2	2.042070E+4
1.932500E+2	2.065833E+4
1.935000E+2	2.090355E+4
1.937500E+2	2.112707E+4
1.940000E+2	2.134914E+4
1.942500E+2	2.159728E+4
1.945000E+2	2.185482E+4
1.947500E+2	2.210134E+4
1.950000E+2	2.235350E+4
1.952500E+2	2.262315E+4
1.955000E+2	2.289195E+4
1.957500E+2	2.315086E+4
1.960000E+2	2.341766E+4
1.962500E+2	2.369322E+4
1.965000E+2	2.395825E+4
1.967500E+2	2.422098E+4
1.970000E+2	2.451256E+4
1.972500E+2	2.482544E+4
1.975000E+2	2.511717E+4
1.977500E+2	2.538298E+4
1.980000E+2	2.566207E+4
1.982500E+2	2.596581E+4
1.985000E+2	2.626486E+4
1.987500E+2	2.655326E+4
1.990000E+2	2.685897E+4
1.992500E+2	2.718317E+4
1.995000E+2	2.749425E+4
1.997500E+2	2.778821E+4
2.000000E+2	2.809440E+4
2.002500E+2	2.841705E+4
2.005000E+2	2.873077E+4
2.007500E+2	2.903701E+4
2.010000E+2	2.936360E+4
2.012500E+2	2.970590E+4
2.015000E+2	3.003202E+4
2.017500E+2	3.034549E+4
2.020000E+2	3.067961E+4
2.022500E+2	3.103017E+4
2.025000E+2	3.135773E+4
2.027500E+2	3.166178E+4
2.030000E+2	3.198830E+4
2.032500E+2	3.235433E+4
2.035000E+2	3.272635E+4
2.037500E+2	3.308103E+4
2.040000E+2	3.343298E+4
2.042500E+2	3.379359E+4
2.045000E+2	3.415310E+4
2.047500E+2	3.451228E+4
2.050000E+2	3.488762E+4
2.052500E+2	3.527905E+4
2.055000E+2	3.567219E+4
2.057500E+2	3.606812E+4
2.060000E+2	3.647483E+4
2.062500E+2	3.687999E+4
2.065000E+2	3.727101E+4
2.067500E+2	3.766866E+4
2.070000E+2	3.809986E+4
2.072500E+2	3.855225E+4
2.075000E+2	3.899792E+4
2.077500E+2	3.944175E+4
2.080000E+2	3.990260E+4
2.082500E+2	4.037128E+4
2.085000E+2	4.083414E+4
2.087500E+2	4.131155E+4
2.090000E+2	4.182606E+4
2.092500E+2	4.235660E+4
2.095000E+2	4.287758E+4
2.097500E+2	4.341120E+4
2.100000E+2	4.398615E+4
2.102500E+2	4.457609E+4
2.105000E+2	4.514175E+4
2.107500E+2	4.570280E+4
2.110000E+2	4.630454E+4
2.112500E+2	4.694131E+4
2.115000E+2	4.758099E+4
2.117500E+2	4.823593E+4
2.120000E+2	4.893789E+4
2.122500E+2	4.966759E+4
2.125000E+2	5.038394E+4
2.127500E+2	5.110092E+4
2.130000E+2	5.186344E+4
2.132500E+2	5.266777E+4
2.135000E+2	5.348057E+4
2.137500E+2	5.431413E+4
2.140000E+2	5.520269E+4
2.142500E+2	5.612422E+4
2.145000E+2	5.703126E+4
2.147500E+2	5.794260E+4
2.150000E+2	5.891882E+4
2.152500E+2	5.995856E+4
2.155000E+2	6.100978E+4
2.157500E+2	6.207628E+4
2.160000E+2	6.321663E+4
2.162500E+2	6.443479E+4
2.165000E+2	6.566814E+4
2.167500E+2	6.689538E+4
2.170000E+2	6.817005E+4
2.172500E+2	6.953019E+4
